dengue_total,year,log(incidence),incidence,case,log(case),de_incidence,NINO34_lag0,NINO34_de_lag0,de_case,de_nor_case
BARBADOS,2011,2.433659711,270.4311653,745,2.872738827,-52.41230167,-1.398,-1.350713634,-141.7152908,-0.20992213
BARBADOS,2012,2.520089144,330.199097,912,2.960470778,-4.255150361,-0.851,-0.798606848,-7.014446529,-0.010390463
BARBADOS,2013,3.012693916,1028.660177,2848,3.454692449,682.5951495,-0.421333333,-0.363833396,1896.686398,2.809551786
BARBADOS,2014,2.986786712,969.0334531,2689,3.42975228,611.3576449,-0.429666667,-0.367059944,1705.387242,2.526181333
BARBADOS,2015,2.259787925,180.8812477,503,2.702430536,-188.405341,0.559666667,0.627380175,-512.9119137,-0.759773774
BARBADOS,2016,2.794188543,621.5705063,1732,3.238798563,240.6731372,2.496333333,2.569153627,683.7889306,1.012893019
BARBADOS,2017,2.332105383,213.8351714,597,2.776701184,-178.6729781,-0.326,-0.248072921,-483.5102251,-0.716221205
BARBADOS,2018,1.397162176,23.95526444,67,1.832508913,-380.1636655,-0.917,-0.833966135,-1045.809381,-1.549152046
BARBADOS,2019,1.631026212,41.7588693,117,2.071882007,-373.970841,0.759666667,0.847807317,-1028.108537,-1.522931877
BELIZE,1980,0.574736301,2.756092687,4,0.698970004,145.3417488,0.436,0.324976016,610.4878049,0.867138474
BELIZE,1981,0.756289104,4.705439488,7,0.903089987,130.8802577,-0.305333333,-0.411250531,551.6486867,0.783563236
BELIZE,1982,2.501407503,316.2542894,482,2.683947131,426.0182697,-0.065,-0.165810413,964.8095685,1.370418033
BELIZE,1983,1.247015443,16.6610062,26,1.431363764,110.0141486,2.162666667,2.06696304,446.9704503,0.634877996
BELIZE,1984,1.905869526,79.51365193,127,2.10720997,156.4559564,-0.617,-0.707596842,486.1313321,0.690502215
BELIZE,1985,0,0,0,0,60.53146654,-1.061666667,-1.147156723,297.2922139,0.422274638
BELIZE,1986,0.601037284,2.990591599,5,0.77815125,47.11122022,-0.574666667,-0.655049938,240.4530957,0.341540206
BELIZE,1987,0,0,0,0,27.7097907,1.135,1.059723515,173.6139775,0.246601747
BELIZE,1988,0,0,0,0,11.29895278,0.719,0.6488303,111.7748593,0.158765302
BELIZE,1989,0,0,0,0,-5.111885143,-1.783666667,-1.848729581,49.93574109,0.070928857
BELIZE,1990,0.321257869,1.095356237,2,0.477121255,-20.42736683,0.043333333,-0.016622796,-9.903377111,-0.014066783
BELIZE,1991,0,0,0,0,-37.93356098,0.400333333,0.34548399,-73.74249531,-0.104744033
BELIZE,1992,0,0,0,0,-54.34439891,1.766,1.716257442,-135.5816135,-0.192580478
BELIZE,1993,0,0,0,0,-70.75523683,0.147333333,0.102697561,-197.4207317,-0.280416923
BELIZE,1994,0,0,0,0,-87.16607475,0.117666667,0.07813768,-259.2598499,-0.368253368
BELIZE,1995,1.72888425,52.56538741,107,2.033423755,-51.01152526,1.014,0.979577799,-214.0989681,-0.304106734
BELIZE,1996,0,0,0,0,-119.9877506,-0.870333333,-0.899648749,-382.9380863,-0.543926259
BELIZE,1997,1.989992542,96.72204387,210,2.324282455,-39.67654464,-0.501333333,-0.525541963,-234.7772045,-0.333478155
BELIZE,1998,0.954402109,8.003308034,18,1.278753601,-144.8061184,2.241333333,2.222231488,-488.6163227,-0.694031902
BELIZE,1999,0.359651632,1.289030778,3,0.602059991,-167.9312336,-1.547333333,-1.561328392,-565.4554409,-0.803174386
BELIZE,2000,0.42551009,1.663851984,4,0.698970004,-183.9672503,-1.663333333,-1.672221607,-626.2945591,-0.889590429
BELIZE,2001,0.344233038,1.209189843,3,0.602059991,-200.8327504,-0.742666667,-0.746448155,-689.1336773,-0.978847276
BELIZE,2002,1.230868664,16.01643833,41,1.62324929,-202.4363398,-0.184666667,-0.18334137,-712.9727955,-1.012708422
BELIZE,2003,0.644351597,3.409116736,9,1,-231.4544993,0.884,0.890432083,-806.8119137,-1.145997751
BELIZE,2004,0.239286528,0.73494826,2,0.477121255,-250.5395057,0.33,0.341538868,-875.6510319,-1.243777014
BELIZE,2005,2.135236897,135.5327686,380,2.580924976,-132.1525233,0.599666667,0.616312321,-559.4901501,-0.794701271
BELIZE,2006,0.614592451,3.117109816,9,1,-280.97902,-0.821333333,-0.799580894,-992.3292683,-1.409507086
BELIZE,2007,1.16017349,13.46017303,40,1.612783857,-287.0467947,0.672,0.698859224,-1023.168386,-1.45331105
BELIZE,2008,0.930665342,7.524429861,23,1.380211242,-309.3933758,-1.626666667,-1.594700657,-1102.007505,-1.56529434
BELIZE,2009,2.667228913,463.7601816,1457,3.163757524,130.431538,-0.831,-0.793927205,270.1533771,0.383726563
BELIZE,2010,2.830700868,676.1749238,2178,3.33825723,326.4354423,1.512666667,1.554846248,929.3142589,1.320000402
BELIZE,2011,2.156308196,142.3204608,469,2.672097858,-223.8298586,-1.398,-1.350713634,-841.5248593,-1.195304109
BELIZE,2012,2.62591707,421.5879119,1421,3.152899596,39.02675458,-0.851,-0.798606848,48.63602251,0.069082733
BELIZE,2013,2.892882251,780.4159124,2690,3.429913698,381.4439171,-0.421333333,-0.363833396,1255.796904,1.783737205
BELIZE,2014,2.874075835,747.3001547,2633,3.420615771,331.9173215,-0.429666667,-0.367059944,1136.957786,1.614937811
BELIZE,2015,2.821268454,661.6259715,2381,3.376941757,229.8323004,0.559666667,0.627380175,823.1186679,1.169159907
BELIZE,2016,2.860281556,723.9057697,2659,3.424881637,275.7012607,2.496333333,2.569153627,1039.27955,1.476195389
BELIZE,2017,2.63871099,434.2221499,1627,3.211654401,-30.39319707,-0.326,-0.248072921,-54.55956848,-0.077496554
BELIZE,2018,2.540346391,346.013516,1322,3.121559844,-135.0126689,-0.917,-0.833966135,-421.3986867,-0.598555796
BELIZE,2019,2.971032723,934.4761562,3636,3.560743301,437.0391334,0.759666667,0.847807317,1830.762195,2.600419407
BERMUDA,1980,0.451657012,1.829156759,1,0.301029996,0.223122215,0.436,0.324976016,0.106097561,0.138832476
BERMUDA,1981,0.449714447,1.816530427,1,0.301029996,0.227273402,-0.305333333,-0.411250531,0.112195122,0.146811354
BERMUDA,1982,0.447694214,1.803459034,1,0.301029996,0.230979528,-0.065,-0.165810413,0.118292683,0.154790232
BERMUDA,1983,0.44528486,1.787949222,1,0.301029996,0.232247234,2.162666667,2.06696304,0.124390244,0.16276911
BERMUDA,1984,0.442844437,1.772326888,1,0.301029996,0.233402418,-0.617,-0.707596842,0.130487805,0.170747988
BERMUDA,1985,0.440520407,1.75753102,1,0.301029996,0.235384069,-1.061666667,-1.147156723,0.136585366,0.178726866
BERMUDA,1986,0.438179379,1.742706772,1,0.301029996,0.237337339,-0.574666667,-0.655049938,0.142682927,0.186705744
BERMUDA,1987,0.435945979,1.728638352,1,0.301029996,0.240046437,1.135,1.059723515,0.148780488,0.194684622
BERMUDA,1988,0.433591309,1.713884176,1,0.301029996,0.242069779,0.719,0.6488303,0.154878049,0.2026635
BERMUDA,1989,0.431282568,1.69949525,1,0.301029996,0.244458372,-1.783666667,-1.848729581,0.16097561,0.210642378
BERMUDA,1990,0.429041586,1.685601591,1,0.301029996,0.247342231,0.043333333,-0.016622796,0.167073171,0.218621256
BERMUDA,1991,0.430447917,1.694312194,1,0.301029996,0.272830353,0.400333333,0.34548399,0.173170732,0.226600134
BERMUDA,1992,0.432428933,1.706630259,1,0.301029996,0.301925935,1.766,1.716257442,0.179268293,0.234579012
BERMUDA,1993,0.430962205,1.697504668,1,0.301029996,0.309577863,0.147333333,0.102697561,0.185365854,0.24255789
BERMUDA,1994,0.429069155,1.685772084,1,0.301029996,0.314622797,0.117666667,0.07813768,0.191463415,0.250536768
BERMUDA,1995,0,0,0,0,-1.354371768,1.014,0.979577799,-0.802439024,-1.050020339
BERMUDA,1996,0,0,0,0,-1.33759425,-0.870333333,-0.899648749,-0.796341463,-1.042041461
BERMUDA,1997,0,0,0,0,-1.320816731,-0.501333333,-0.525541963,-0.790243902,-1.034062583
BERMUDA,1998,0,0,0,0,-1.304039213,2.241333333,2.222231488,-0.784146341,-1.026083705
BERMUDA,1999,0.77049574,4.895161948,3,0.602059991,3.607900254,-1.547333333,-1.561328392,2.22195122,2.907503128
BERMUDA,2000,0,0,0,0,-1.270484176,-1.663333333,-1.672221607,-0.77195122,-1.010125949
BERMUDA,2001,0,0,0,0,-1.253706658,-0.742666667,-0.746448155,-0.765853659,-1.002147071
BERMUDA,2002,0,0,0,0,-1.236929139,-0.184666667,-0.18334137,-0.759756098,-0.994168193
BERMUDA,2003,0,0,0,0,-1.220151621,0.884,0.890432083,-0.753658537,-0.986189315
BERMUDA,2004,0,0,0,0,-1.203374103,0.33,0.341538868,-0.747560976,-0.978210438
BERMUDA,2005,0.614633452,3.117498519,2,0.477121255,1.930901935,0.599666667,0.616312321,1.258536585,1.64684041
BERMUDA,2006,0.612748888,3.099669885,2,0.477121255,1.929850819,-0.821333333,-0.799580894,1.264634146,1.654819288
BERMUDA,2007,0,0,0,0,-1.153041547,0.672,0.698859224,-0.729268293,-0.954273804
BERMUDA,2008,0,0,0,0,-1.136264029,-1.626666667,-1.594700657,-0.723170732,-0.946294926
BERMUDA,2009,0,0,0,0,-1.119486511,-0.831,-0.793927205,-0.717073171,-0.938316048
BERMUDA,2010,0.609707976,3.071064431,2,0.477121255,1.968355439,1.512666667,1.554846248,1.28902439,1.6867348
BERMUDA,2011,0.406344406,1.548850753,1,0.301029996,0.462919279,-1.398,-1.350713634,0.295121951,0.386177693
BERMUDA,2012,0,0,0,0,-1.069153956,-0.851,-0.798606848,-0.698780488,-0.914379414
BERMUDA,2013,0.404566538,1.53843787,1,0.301029996,0.486061433,-0.421333333,-0.363833396,0.307317073,0.402135449
BERMUDA,2014,0.404012601,1.535202186,1,0.301029996,0.499603267,-0.429666667,-0.367059944,0.313414634,0.410114327
BERMUDA,2015,0,0,0,0,-1.0188214,0.559666667,0.627380175,-0.680487805,-0.89044278
BERMUDA,2016,0.612591174,3.098181368,2,0.477121255,2.096137485,2.496333333,2.569153627,1.325609756,1.734608068
BERMUDA,2017,0,0,0,0,-0.985266364,-0.326,-0.248072921,-0.668292683,-0.874485024
BERMUDA,2018,0,0,0,0,-0.968488845,-0.917,-0.833966135,-0.662195122,-0.866506146
BERMUDA,2019,0.615881879,3.129351755,2,0.477121255,2.177640428,0.759666667,0.847807317,1.343902439,1.758544702
BHUTAN,1980,0.093706938,0.240814724,1,0.301029996,6.550297687,0.436,0.324976016,49.45243902,0.110876582
BHUTAN,1981,0.091067133,0.233295462,1,0.301029996,5.001551288,-0.305333333,-0.411250531,38.60103189,0.086546803
BHUTAN,1982,0.088540594,0.226141506,1,0.301029996,3.453170195,-0.065,-0.165810413,27.74962477,0.062217023
BHUTAN,1983,0.086104297,0.219282376,1,0.301029996,1.905083929,2.162666667,2.06696304,16.89821764,0.037887244
BHUTAN,1984,0.083750258,0.212691289,1,0.301029996,0.357265706,-0.617,-0.707596842,6.046810507,0.013557464
BHUTAN,1985,0,0,0,0,-1.39665272,-1.061666667,-1.147156723,-5.804596623,-0.0130144
BHUTAN,1986,0,0,0,0,-2.937879857,-0.574666667,-0.655049938,-16.65600375,-0.03734418
BHUTAN,1987,0,0,0,0,-4.479106993,1.135,1.059723515,-27.50741088,-0.061673959
BHUTAN,1988,0,0,0,0,-6.02033413,0.719,0.6488303,-38.35881801,-0.086003739
BHUTAN,1989,0,0,0,0,-7.561561266,-1.783666667,-1.848729581,-49.21022514,-0.110333518
BHUTAN,1990,0,0,0,0,-9.102788403,0.043333333,-0.016622796,-60.06163227,-0.134663298
BHUTAN,1991,0,0,0,0,-10.64401554,0.400333333,0.34548399,-70.9130394,-0.158993077
BHUTAN,1992,0,0,0,0,-12.18524268,1.766,1.716257442,-81.76444653,-0.183322856
BHUTAN,1993,0,0,0,0,-13.72646981,0.147333333,0.102697561,-92.61585366,-0.207652636
BHUTAN,1994,0,0,0,0,-15.26769695,0.117666667,0.07813768,-103.4672608,-0.231982415
BHUTAN,1995,0,0,0,0,-16.80892409,1.014,0.979577799,-114.3186679,-0.256312195
BHUTAN,1996,0,0,0,0,-18.35015122,-0.870333333,-0.899648749,-125.170075,-0.280641974
BHUTAN,1997,0,0,0,0,-19.89137836,-0.501333333,-0.525541963,-136.0214822,-0.304971754
BHUTAN,1998,0,0,0,0,-21.4326055,2.241333333,2.222231488,-146.8728893,-0.329301533
BHUTAN,1999,0,0,0,0,-22.97383263,-1.547333333,-1.561328392,-157.7242964,-0.353631313
BHUTAN,2000,0,0,0,0,-24.51505977,-1.663333333,-1.672221607,-168.5757036,-0.377961092
BHUTAN,2001,0,0,0,0,-26.0562869,-0.742666667,-0.746448155,-179.4271107,-0.402290872
BHUTAN,2002,0,0,0,0,-27.59751404,-0.184666667,-0.18334137,-190.2785178,-0.426620651
BHUTAN,2003,0,0,0,0,-29.13874118,0.884,0.890432083,-201.129925,-0.45095043
BHUTAN,2004,2.599637184,396.7747246,2579,3.411619706,366.0947563,0.33,0.341538868,2367.018668,5.307057552
BHUTAN,2005,0.424606816,1.65831729,11,1.079181246,-30.56287816,0.599666667,0.616312321,-211.8327392,-0.474947052
BHUTAN,2006,1.260777122,17.22959926,116,2.068185862,-16.53282332,-0.821333333,-0.799580894,-117.6841463,-0.263857884
BHUTAN,2007,1.269636028,17.60527219,120,2.08278537,-17.69837753,0.672,0.698859224,-124.5355535,-0.279219323
BHUTAN,2008,1.06384896,10.58374424,73,1.86923172,-26.26113262,-1.626666667,-1.594700657,-182.3869606,-0.408927107
BHUTAN,2009,1.710199829,50.30974174,351,2.546542663,11.92363775,-0.831,-0.793927205,84.76163227,0.190042802
BHUTAN,2010,2.102857447,125.7235839,887,2.948412966,85.79625274,1.512666667,1.554846248,609.9102251,1.367470696
BHUTAN,2011,2.003518308,99.8134106,712,2.85308953,58.34485233,-1.398,-1.350713634,424.058818,0.950776005
BHUTAN,2012,2.186600036,152.6738728,1101,3.042181595,109.6640874,-0.851,-0.798606848,802.2074109,1.798617373
BHUTAN,2013,1.21028256,15.22865622,111,2.049218023,-29.32235633,-0.421333333,-0.363833396,-198.6439962,-0.445376766
BHUTAN,2014,0,0,0,0,-46.09223968,-0.429666667,-0.367059944,-320.4954034,-0.718578004
BHUTAN,2015,0.054819769,0.134539887,1,0.301029996,-47.49892693,0.559666667,0.627380175,-330.3468105,-0.740665699
BHUTAN,2016,1.666028976,45.34778416,340,2.532754379,-3.826909792,2.496333333,2.569153627,-2.198217636,-0.004928591
BHUTAN,2017,0.68442926,3.835364975,29,1.477121255,-46.88055611,-0.326,-0.248072921,-324.0496248,-0.726546872
BHUTAN,2018,0,0,0,0,-52.25714823,-0.917,-0.833966135,-363.9010319,-0.815897122
BHUTAN,2019,1.104726413,11.72701082,90,1.959041392,-42.07136454,0.759666667,0.847807317,-284.752439,-0.638439233
BOLIVIA,1980,0,0,0,0,52.88512405,0.436,0.324976016,6131.181707,0.451541388
BOLIVIA,1981,0,0,0,0,46.08367738,-0.305333333,-0.411250531,5391.882645,0.397094441
BOLIVIA,1982,0,0,0,0,39.28223071,-0.065,-0.165810413,4652.583583,0.342647494
BOLIVIA,1983,0,0,0,0,32.48078404,2.162666667,2.06696304,3913.284522,0.288200547
BOLIVIA,1984,0,0,0,0,25.67933736,-0.617,-0.707596842,3173.98546,0.2337536
BOLIVIA,1985,0,0,0,0,18.87789069,-1.061666667,-1.147156723,2434.686398,0.179306654
BOLIVIA,1986,0,0,0,0,12.07644402,-0.574666667,-0.655049938,1695.387336,0.124859707
BOLIVIA,1987,1.490428988,29.9334948,1994,3.2999429,35.20849215,1.135,1.059723515,2950.088274,0.217264308
BOLIVIA,1988,1.85875822,71.23675352,4847,3.685562611,69.7103042,0.719,0.6488303,5063.789212,0.372931438
BOLIVIA,1989,0,0,0,0,-8.327895995,-1.783666667,-1.848729581,-522.5098499,-0.038481134
BOLIVIA,1990,0,0,0,0,-15.12934267,0.043333333,-0.016622796,-1261.808912,-0.09292808
BOLIVIA,1991,0,0,0,0,-21.93078934,0.400333333,0.34548399,-2001.107974,-0.147375027
BOLIVIA,1992,0,0,0,0,-28.73223601,1.766,1.716257442,-2740.407036,-0.201821974
BOLIVIA,1993,0,0,0,0,-35.53368268,0.147333333,0.102697561,-3479.706098,-0.256268921
BOLIVIA,1994,0,0,0,0,-42.33512935,0.117666667,0.07813768,-4219.005159,-0.310715868
BOLIVIA,1995,0.03713513,0.089268965,7,0.903089987,-49.04730706,1.014,0.979577799,-4951.304221,-0.364647288
BOLIVIA,1996,0.65846213,3.554724673,284,2.45484486,-52.38329802,-0.870333333,-0.899648749,-5413.603283,-0.398694095
BOLIVIA,1997,0.882157769,6.623559053,539,2.73239376,-56.11591031,-0.501333333,-0.525541963,-5897.902345,-0.434361129
BOLIVIA,1998,0.871799577,6.443883668,534,2.728353782,-63.09703237,2.241333333,2.222231488,-6642.201407,-0.48917631
BOLIVIA,1999,0.69320717,3.934091175,332,2.522444234,-72.40827154,-1.547333333,-1.561328392,-7583.500469,-0.558499893
BOLIVIA,2000,0.375346368,1.373265728,118,2.075546961,-81.77054366,-1.663333333,-1.672221607,-8536.799531,-0.628707236
BOLIVIA,2001,0.689082691,3.887454088,340,2.532754379,-86.05780197,-0.742666667,-0.746448155,-9054.098593,-0.666804613
BOLIVIA,2002,1.042253134,10.02181542,892,2.950851459,-86.7248873,-0.184666667,-0.18334137,-9241.397655,-0.680598573
BOLIVIA,2003,1.865072293,72.29465304,6548,3.81617499,-31.25349635,0.884,0.890432083,-4324.696717,-0.318499704
BOLIVIA,2004,1.909471539,80.18420449,7390,3.868703202,-30.16539158,0.33,0.341538868,-4221.995779,-0.310936117
BOLIVIA,2005,1.669964351,45.76967488,4292,3.632760888,-71.38136786,0.599666667,0.616312321,-8059.294841,-0.593540585
BOLIVIA,2006,1.349815067,21.37768042,2040,3.309843005,-102.574809,-0.821333333,-0.799580894,-11050.5939,-0.813839932
BOLIVIA,2007,1.883666126,75.50082627,7332,3.865281685,-55.25310982,0.672,0.698859224,-6497.892964,-0.478548467
BOLIVIA,2008,1.521065136,32.19442396,3181,3.502700175,-105.3609588,-1.626666667,-1.594700657,-11388.19203,-0.838702925
BOLIVIA,2009,2.922818316,836.1789803,84047,4.924527383,691.8221509,-0.831,-0.793927205,68738.50891,5.06236533
BOLIVIA,2010,1.714131156,50.77631717,5191,3.715334684,-100.3819589,1.512666667,1.554846248,-10856.79015,-0.799566923
BOLIVIA,2011,2.411014495,256.6407144,26681,4.42621838,98.68099158,-1.398,-1.350713634,9893.910788,0.728654021
BOLIVIA,2012,2.607479616,404.0229346,42704,4.630478726,239.2617652,-0.851,-0.798606848,25177.61173,1.854248378
BOLIVIA,2013,2.088031499,121.4705024,13050,4.11564379,-50.09211376,-0.421333333,-0.363833396,-5215.687336,-0.384118235
BOLIVIA,2014,2.318576308,207.2458271,22625,4.354607783,28.88176429,-0.429666667,-0.367059944,3620.013602,0.266602108
BOLIVIA,2015,2.389792084,244.3534022,27099,4.432969291,59.1878927,0.559666667,0.627380175,7354.71454,0.541650561
BOLIVIA,2016,2.460210393,287.5429004,32386,4.510370721,95.57594424,2.496333333,2.569153627,11902.41548,0.876573793
BOLIVIA,2017,1.912711022,80.79203654,9239,3.965671971,-117.9763663,-0.326,-0.248072921,-11983.88358,-0.882573651
BOLIVIA,2018,1.829769609,66.57244115,7727,3.888067113,-138.9974083,-0.917,-0.833966135,-14235.18265,-1.04837443
BOLIVIA,2019,2.232252886,169.7076116,19987,4.300769341,-42.66368452,0.759666667,0.847807317,-2714.481707,-0.199912659
BRAZIL,1980,0,0,0,0,121.4694256,0.436,0.324976016,274026.0512,0.696095704
BRAZIL,1981,0,0,0,0,104.252339,-0.305333333,-0.411250531,238475.5563,0.605788426
BRAZIL,1982,0.981790612,8.58938183,11000,4.041432165,95.62463433,-0.065,-0.165810413,213925.0614,0.543423939
BRAZIL,1983,0,0,0,0,69.81816596,2.162666667,2.06696304,167374.5664,0.42517387
BRAZIL,1984,0,0,0,0,52.60107943,-0.617,-0.707596842,131824.0715,0.334866592
BRAZIL,1985,0,0,0,0,35.38399289,-1.061666667,-1.147156723,96273.57655,0.244559314
BRAZIL,1986,1.533547573,33.16233701,46309,4.665674781,51.32924337,-0.574666667,-0.655049938,107032.0816,0.271888647
BRAZIL,1987,1.799717402,62.05469107,88407,4.946491566,63.00451089,1.135,1.059723515,113579.5867,0.288520971
BRAZIL,1988,0.318243998,1.080865444,1570,3.196176185,-15.18640127,0.719,0.6488303,-8807.908255,-0.022374322
BRAZIL,1989,0.665230767,3.626267776,5367,3.729812507,-29.85808547,-1.783666667,-1.848729581,-40561.40319,-0.103036257
BRAZIL,1990,1.435742374,26.27359416,39596,4.597662284,-24.42784562,0.043333333,-0.016622796,-41882.89812,-0.106393189
BRAZIL,1991,1.84014925,68.20687671,104586,5.019477706,0.288350396,0.400333333,0.34548399,-12443.39306,-0.031609376
BRAZIL,1992,0.314603811,1.063496856,1658,3.219846386,-84.072116,1.766,1.716257442,-150921.888,-0.383379892
BRAZIL,1993,0.753041818,4.662938146,7388,3.868585667,-97.68976124,0.147333333,0.102697561,-180742.3829,-0.459131516
BRAZIL,1994,1.558290088,35.16513481,56609,4.752893155,-84.40465111,0.117666667,0.07813768,-167071.8779,-0.424404964
BRAZIL,1995,1.929634865,84.04227401,137422,5.138059425,-52.74459845,1.014,0.979577799,-121809.3728,-0.309426716
BRAZIL,1996,2.048118515,110.7168071,183831,5.264421112,-43.28715194,-0.870333333,-0.899648749,-110950.8677,-0.281843358
BRAZIL,1997,2.181170874,150.7647373,254109,5.405021756,-20.45630825,-0.501333333,-0.525541963,-76223.36266,-0.193626683
BRAZIL,1998,2.496956667,313.0195355,535388,5.728669444,124.5814034,2.241333333,2.222231488,169505.1424,0.430586074
BRAZIL,1999,2.085993615,120.8971677,209740,5.321683334,-84.75805094,-1.547333333,-1.561328392,-191693.3525,-0.486949758
BRAZIL,2000,2.138053666,136.4211776,239929,5.380084554,-86.45112749,-1.663333333,-1.672221607,-197054.8475,-0.500569315
BRAZIL,2001,2.366953518,231.7842097,413067,5.616021552,-8.305181952,-0.742666667,-0.746448155,-59467.3424,-0.15106214
BRAZIL,2002,2.637034805,432.5456222,780644,5.892453582,175.239144,-0.184666667,-0.18334137,272559.1627,0.692369435
BRAZIL,2003,2.274644879,187.2109465,341902,5.533902911,-87.3126182,0.884,0.890432083,-201733.3323,-0.512453854
BRAZIL,2004,1.793329412,61.1340142,112928,5.052805482,-230.6066371,0.33,0.341538868,-466257.8272,-1.184413194
BRAZIL,2005,2.041772766,109.0963108,203789,5.309182869,-199.861427,0.599666667,0.616312321,-410947.3221,-1.043910476
BRAZIL,2006,2.266076208,183.5339203,346550,5.539767156,-142.6409041,-0.821333333,-0.799580894,-303736.8171,-0.771568589
BRAZIL,2007,2.469097903,293.5085468,559954,5.748153127,-49.88336413,0.672,0.698859224,-125883.312,-0.319775555
BRAZIL,2008,1.592325737,38.11341512,73434,4.865903099,-322.4955823,-1.626666667,-1.594700657,-647953.8069,-1.645967088
BRAZIL,2009,2.435995178,271.8947482,528883,5.723360429,-105.9313358,-0.831,-0.793927205,-228055.3019,-0.579318336
BRAZIL,2010,2.70971281,511.5223517,1004392,6.001903677,116.4791813,1.512666667,1.554846248,211903.2032,0.538287907
BRAZIL,2011,2.587165181,385.513957,764032,5.883112117,-26.74629999,-1.398,-1.350713634,-64007.29174,-0.162594763
BRAZIL,2012,2.452991764,282.7865208,565510,5.752441057,-146.6908228,-0.851,-0.798606848,-298079.7867,-0.757198296
BRAZIL,2013,2.864234194,730.533458,1473645,6.16839317,283.8390279,-0.421333333,-0.363833396,574504.7184,1.459387766
